Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
0	-425.8196	-510.7408	84.92123	0.300213	0.481606	0.217619	0.000563016	0.408403	1.60582	1.412901	0.9145871
6	-426.8496	-511.6433	84.79364	0.539353	0.35909	0.101137	0.00041979	1.431995	1.24079	1.412901	0.4089326
12	-425.8491	-507.2235	81.37441	0.389779	0.497597	0.112485	0.000138729	0.6935797	1.268035	2.466162	3.762381
18	-425.0888	-506.3396	81.25078	0.510342	0.478961	0.0106376	5.99804e-05	1.242139	1.374581	1.880834	4.506516
24	-428.6625	-511.515	82.85246	0.438794	0.553753	0.00712642	0.000326683	1.282433	1.987863	1.650401	1.430591
30	-423.7913	-506.6547	82.86346	0.552948	0.43307	0.0100901	0.00389202	0.3160708	1.957802	1.314466	3.479748
36	-428.4081	-513.5348	85.12668	0.400157	0.588597	0.00831088	0.00293503	0.712787	1.969179	0.7219184	0.7547693
42	-436.1467	-520.6868	84.54018	0.331505	0.60483	0.0499839	0.0136818	0.4900164	2.048858	0.5846515	1.599641
48	-434.1167	-518.5919	84.47512	0.258325	0.62663	0.0126817	0.102363	0.4501268	2.142124	1.047989	1.223949
54	-438.4047	-522.0366	83.63186	0.477633	0.414006	0.0226043	0.0857563	0.4459258	2.191534	0.6543404	2.669159
60	-426.7919	-511.1351	84.34314	0.340009	0.47059	0.069088	0.120312	1.074373	2.191534	0.7030669	0.9494624
66	-423.2235	-508.7056	85.48206	0.488088	0.462018	0.0266145	0.0232787	0.5271999	1.916798	1.021704	0.3986614
72	-439.5439	-520.4801	80.93623	0.367762	0.369686	0.243926	0.0186265	1.044533	1.444267	1.54647	6.760194
78	-435.3938	-517.7469	82.35313	0.721075	0.111273	0.143146	0.0245054	0.6061323	1.705067	1.19752	4.783584
84	-439.9033	-521.7938	81.89046	0.348131	0.580865	0.0386402	0.0323634	0.4788845	1.799041	0.7975927	7.079346
